Name,Address,prktype,restroom,Website,playground,soccer,basketball,tennis,volleyball,baseball,discgolf,dogpark,picnic,sprayground,latitude,longitude
Lyon Park,"1200 W Lakewood Ave,Durham  NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Lyon-Park-44,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,35.98641652,-78.91857795
Morreene Road Park,"1102 Morreene Rd, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Morreene-Road-Park-46,Yes,NA,Yes,Yes,NA,NA,NA,NA,Yes,NA,36.00738612,-78.95480541
rthgate Park,"300 W Club Blvd, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/rthgate-Park-47,Yes,NA,NA,Yes,NA,NA,NA,Yes,Yes,NA,36.01942999,-78.89494795
Oakwood Park,"411 Holloway St,Durham  NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Oakwood-Park-49,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.99495925,-78.89496805
Old Chapel Hill Road Park,"3751 SW Durham Dr,Durham  NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Old-Chapel-Hill-Road-Park-50,Yes,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,35.94826236,-78.98326268
Old rth Durham Park,"310 W Geer St, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Old-rth-Durham-Park-52,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,36.00383771,-78.89925706
Orchard Park,"1000 S Duke St, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Orchard-Park-53,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.98906359,-78.90912511
Oval Drive Park,"2200 W Club Blvd, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Oval-Drive-Park-54,Yes,NA,Yes,Yes,NA,NA,NA,NA,Yes,NA,36.01759389,-78.9284401
Red Maple Park,"3320 Hinson Dr, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Red-Maple-Park-58,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,36.03317867,-78.87797313
Rockwood Park,"2310 Whitley Dr, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Rockwood-Park-61,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,35.97391031,-78.92086974
Rocky Creek Park,"1014 N Elizabeth St, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Rocky-Creek-Park-62,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,36.00235908,-78.8905266
Shady Oaks Park,"2400 Nebo St, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Shady-Oaks-Park-64,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.96824692,-78.89905
Sherwood Park,"1720 Cheek Rd, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Sherwood-Park-65,Yes,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,36.00398475,-78.87264977
Solite Park,"4704 Fayetteville Rd, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Solite-Park-67,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,35.93694676,-78.90805724
Trinity Park,"410 Watts St, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Trinity-Park-70,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,36.00457191,-78.91108947
Unity Village Park,"2011 Matilene St, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Unity-Village-Park-72,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,35.96473721,-78.88665521
Valley Springs Park,"3805 Valley Springs Rd, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Valley-Springs-Park-73,Yes,Yes,NA,NA,NA,Yes,Yes,NA,Yes,NA,36.05314698,-78.95777128
Weaver Street Park,"3000 E Weaver St, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Weaver-Street-Park-75,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.96652784,-78.91153484
Westover Park,"1900 Maryland Ave, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Westover-Park-78,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,36.02452007,-78.92207261
Whippoorwill Park,"1632 Rowemont Dr,Durham  NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Whippoorwill-Park-79,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,36.04551817,-78.92469826
White Oak Park,"2504 Dallas St, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/White-Oak-Park-80,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.97111533,-78.91206491
Wrightwood Park,"1301 Anderson St, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Wrightwood-Park-83,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.98664544,-78.93312101
Maplewood Park,"1530 Chapel Hill Rd, Durham  NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Maplewood-Park-45,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.991924,-78.92241392
Piney Wood Park,"400 E Woodcroft Pkwy,Durham  NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Piney-Wood-Park-56,Yes,Yes,NA,Yes,NA,NA,NA,Yes,Yes,NA,35.91642832,-78.92409925
Twin Lakes Park,"439 Chandler Rd, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Twin-Lakes-Park-71,Yes,Yes,Yes,NA,NA,NA,NA,NA,Yes,NA,35.99321403,-78.83768098
Durham Central Park,"501 Foster St, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Durham-Central-Park-18,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,36.00023309,-78.90158382
Edgemont Park,"205 S Elm St,Durham  NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Edgemont-Park-22,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.98809979,-78.89168661
Forest Hills Park,"1639 University Dr,Durham  NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Forest-Hills-Park-24,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,Yes,35.97995824,-78.91430712
Grant Street Park (rth),"918 Grant St, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Grant-Park-rth-30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.98035257,-78.89452193
Rock Quarry Park,"701 Stadium Dr, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Rock-Quarry-Park-60,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,Yes,36.03379402,-78.90112068
Walltown Park,"1308 W Club Blvd, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/Walltown-Park-74,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,36.01698025,-78.91324082
Old Farm Road Park,"7 Hedgerow Pl, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Old-Farm-Road-Park-51,Yes,NA,Yes,NA,NA,NA,NA,NA,Yes,NA,36.07414337,-78.8973389
Bethesda Park,"1816 Stage Rd, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Bethesda-Park-4,Yes,NA,Yes,Yes,NA,NA,Yes,NA,Yes,NA,35.94552804,-78.84511709
Cornwallis Road Park,"2830 Wade Rd, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Cornwallis-Road-Park-13,Yes,NA,Yes,NA,NA,NA,Yes,NA,Yes,NA,35.97805514,-78.95158807
Crest Street Park,"2503 Crest St, Durham NC",Park,Yes,https://www.dprplaymore.org/Facilities/Facility/Details/Crest-Street-Park-14,Yes,NA,Yes,NA,NA,Yes,NA,NA,Yes,NA,36.01297659,-78.93837861
East Durham Park,"2500 E Main St, Durham NC",Park,No,https://www.dprplaymore.org/Facilities/Facility/Details/East-Durham-Park-19,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.9860725,-78.87236936
Abbotts Creek Park,"9950 Durant Road, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/abbotts-creek-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.90165674,-78.58032094
Ailey Young Park,"800 E Juniper Ave, Wake Forest, NC",NA,Yes,http://www.wakeforestnc.gov/ailey-young-park.aspx,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.98262858,-78.49665312
Annie L. Jones Park,"1414 Tarbert Drive, Cary, NC",NA,Yes,http://www.towfcary.org/recreation-enjoyment/parks-greenways-environment/parks/annie-jones-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,NA,NA,35.76049407,-78.81142827
Apex Jaycee Park,451 W Williams St  Apex NC,NA,No,https://www.apexnc.org/797/Apex-Jaycee-Park,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.73061902,-78.85982117
Baileywick Road Park,"9501 Baileywick Rd, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/baileywick-park,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.91020418,-78.66759666
Berkshire Downs West Park,"8105 McGuire Dr, Raleigh, NC",NA,No,https://raleighnc.gov/places/berkshire-downs-west-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.88264806,-78.55561848
Biltmore Hills Park,"2615 Fitzgerald Dr, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/biltmore-hills-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.74898062,-78.62809549
Blue Jay Point County Park,"3200 Pleasant Union Church Road, Raleigh, NC 27614",NA,Yes,https://www.wakegov.com/departments-government/parks-recreation-and-open-space/all-parks-trails/blue-jay-point-county-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.96692016,-78.64527899
Bragg Street Park,"1116 South Person St, Raleigh, NC",NA,No,https://raleighnc.gov/places/bragg-street-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.766795,-78.63561452
Brier Creek Park,"10810 Globe Rd, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/brier-creek-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.90099623,-78.80790182
Buffaloe Road Athletic Park,"5900 Buffaloe Rd, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/buffaloe-road-athletic-park,Yes,NA,NA,NA,NA,Yes,NA,NA,NA,NA,35.84138148,-78.54166786
C C Jones Park,"309 Holleman St, Apex, NC",NA,Yes,http://ccjones.org/index.html,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.73083244,-78.85517993
Campbell Lodge,"3237 Spottswood St, Raleigh, NC",NA,No,https://raleighnc.gov/places/durant-ture-preserve,Yes,NA,NA,NA,Yes,NA,NA,NA,Yes,NA,35.88927819,-78.58052209
Caraleigh Park,"110 Maywood Ave, Raleigh, NC",NA,No,https://raleighnc.gov/places/caraleigh-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.76089322,-78.64534376
Caroli Pines Park,"2305 Lake Wheeler Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/caroli-pines-park,Yes,NA,NA,Yes,Yes,Yes,NA,Yes,Yes,NA,35.74936891,-78.67136059
Cedar Hills Park,"5600 Sweetbriar Dr, Raleigh, NC",NA,No,https://raleighnc.gov/places/cedar-hills-park,Yes,NA,NA,Yes,NA,Yes,Yes,NA,Yes,NA,35.85735879,-78.62907117
Chamberlain Park,"500 Chamberlain St, Raleigh, NC",NA,No,https://raleighnc.gov/places/chamberlain-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.79178796,-78.66520257
Clairmont Park,"801 E. Chatham St., Apex, NC",NA,No,https://www.apexnc.org/796/Neighborhood-Parks,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.72724224,-78.84231625
Dacian Road Park,"566 Dacian Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/dacian-road-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.76366235,-78.60198928
Davie Street Park,"908 East Davie St, Raleigh, NC",NA,No,https://raleighnc.gov/places/davie-street-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.77517387,-78.62536672
Dixon Drive Park,"6100 Dixon Dr, Raleigh, NC",NA,No,https://raleighnc.gov/places/dixon-drive-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.86250616,-78.65043971
Durant ture Preserve,"8305 Camp Durant Rd, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/durant-ture-preserve,Yes,NA,NA,NA,Yes,NA,NA,NA,Yes,NA,35.89459819,-78.57845913
Eastgate Park,"4200 Quail Hollow Dr, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/eastgate-park,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.83970281,-78.62479119
Eliza Pool Park,"1600 Fayetteville St, Raleigh, NC",NA,No,https://raleighnc.gov/places/eliza-pool-park,Yes,NA,NA,NA,Yes,NA,NA,NA,Yes,NA,35.76082664,-78.64356821
Falcon Park,"611 E. Academy Street, Fuquay-Vari, NC",NA,Yes,http://www.fuquay-vari.org/departments-and-services/parks-recreation-and-cultural-resources/parks/falcon-park.html,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.58432876,-78.79093059
Falls Lake State Recreation Area - Sandling Beach Rec Area Entrance,"14813 Creedmoor Rd, Wake Forest NC",NA,Yes,https://www.ncparks.gov/falls-lake-state-recreation-area,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,36.04720648,-78.6981653
Fisher Street Park,"324 N Fisher St, Raleigh, NC",NA,No,https://raleighnc.gov/places/fisher-street-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.78285309,-78.61479389
Fred Fletcher Park,"805 Washington St, Raleigh, NC",NA,No,https://raleighnc.gov/places/fred-fletcher-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.79389124,-78.65257654
Fuquay-Vari Museums at Ashworth Park,"131 South Fuquay Avenue, Fuquay-Vari, NC",NA,No,http://www.fuquay-vari.org/Facilities/Facility/Details/FuquayVari-Museums-at-Ashworth-Park-14,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.58382067,-78.79821531
Garner Jaycee Park,"1300 Vandora Springs Road, Garner NC, 27529",NA,No,http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=18,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.70250281,-78.62544705
Garner Recreatiol Park,"221 East Garner Road, Garner NC, 27529",NA,Yes,http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=5,Yes,NA,NA,Yes,NA,Yes,NA,NA,NA,NA,35.70661032,-78.60341361
Gill Street Park,"600 N Privette St, Zebulon, NC",NA,No,https://www.towfzebulon.org/services/parks-and-recreation/parks-facilities,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.82790519,-78.31176394
Glen Eden Pilot Park,"1500 Glen Eden Dr, Raleigh, NC",NA,No,https://raleighnc.gov/places/glen-eden-pilot-park,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.82679069,-78.68462836
Green Road Park,"4201 Green Rd, Raleigh NC",NA,Yes,https://raleighnc.gov/places/green-road-park,Yes,NA,NA,Yes,Yes,Yes,NA,NA,Yes,NA,35.84037483,-78.59079779
Greenbrier Park,"613 Winterlochen Road, Garner NC, 27529",NA,No,http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=17,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.71923998,-78.64862917
Greystone Recreation Center,"7713-55 Leadmine Rd, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/greystone-recreation-center,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.88480431,-78.65985701
Halifax Park,"1015 Halifax St, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/halifax-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.79297809,-78.63836328
Harper Park,"207 Main St, Knightdale, NC",NA,Yes,http://www.knightdalenc.gov/index.aspx?page=351,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.79014067,-78.48180509
Heater Park,"400 S West Street, Cary, NC",NA,No,http://www.towfcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Heater_Park.htm,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.78230443,-78.78593915
Hertford Village Park,"205 Blanchard St, Raleigh, NC",NA,No,https://raleighnc.gov/places/hertford-village-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.74409457,-78.64286721
Hill Street Park,"2307 Hill St, Raleigh, NC",NA,No,https://raleighnc.gov/places/hill-street-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.81172611,-78.58833419
Holding Park,"133 W Owen Ave, Wake Forest, NC",NA,No,http://www.wakeforestnc.gov/holding-park.aspx,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.97784035,-78.51298343
Honeycutt Park,"1032 Clear Creek Farm Rd, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/honeycutt-park,Yes,NA,NA,NA,Yes,Yes,NA,NA,Yes,NA,35.90401368,-78.62612048
Indian Creek Greenway and Trailhead,"101 Town Hall Drive, Morrisville NC",NA,Yes,http://www.towfmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/indian-creek-greenway-and-trailhead,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.82156945,-78.82837391
Isabella Cann Park,"2601 Kilgore Ave, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/isabella-cann-park,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.79265547,-78.66733052
Jack Smith Park,"9725 Penny Road, Cary, NC",NA,Yes,http://www.towfcary.org/recreation-enjoyment/parks-greenways-environment/parks/jack-smith-park,Yes,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,35.71151985,-78.76501131
James A. Campbell Park,"115 West Jones Street, Fuquay-Vari, NC",NA,Yes,http://www.fuquay-vari.org/departments-and-services/parks-recreation-and-cultural-resources/parks/west-jones-street-park.html,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.58670726,-78.79961608
Jaycee Park,"2405 Wade Ave, Raleigh, NC",NA,No,https://raleighnc.gov/places/jaycee-park,Yes,NA,NA,Yes,Yes,Yes,NA,NA,Yes,NA,35.80038762,-78.66327991
John Chavis Memorial Park,"505 Martin Luther King Jr Blvd, Raleigh, NC",NA,No,https://raleighnc.gov/places/john-chavis-memorial-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.76812924,-78.63005197
Junious N. Sorrell Park,"416 E Lee St, Raleigh, NC",NA,No,https://raleighnc.gov/places/junious-n-sorrell-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.76690748,-78.63371804
Kelly Glen Park,"1701 Kelly Glen Ln., Apex, NC",NA,No,https://www.apexnc.org/796/Neighborhood-Parks,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.72903279,-78.89299492
Kelly Road Park,"1609 Kelly Rd., Apex, NC",NA,No,https://www.apexnc.org/799/Kelly-Road-Park,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.73253185,-78.89550213
Kentwood Park,"4531 Kaplan Dr, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/kentwood-park,Yes,NA,NA,Yes,NA,Yes,Yes,NA,Yes,NA,35.7768682,-78.69618417
Kingwood Forest Park,"2610 Evers Dr, Raleigh, NC",NA,No,https://raleighnc.gov/places/kingwood-forest-park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.74460449,-78.61784556
Knightdale Station Park,"810 rth First Avenue, Knightdale, NC",NA,No,http://www.knightdalenc.gov/index.aspx?page=562,Yes,NA,NA,NA,NA,Yes,NA,Yes,Yes,NA,35.79748483,-78.47512046
Lake Benson Park,"921 Buffaloe Road, Garner NC, 27529",NA,Yes,http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=13,Yes,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,35.67459026,-78.62918152
Lake Crabtree County Park,"1400 Aviation Pkwy., Morrisville, NC  27560",NA,Yes,https://www.wakegov.com/departments-government/parks-recreation-and-open-space/all-parks-trails/lake-crabtree-county-park,Yes,NA,NA,NA,Yes,NA,NA,NA,Yes,NA,35.84521882,-78.80136913
Lake Lynn Park - Lynn Rd Entrance,"7921 Ray Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/lake-lynn-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,NA,NA,35.88989466,-78.69725594
Lake Lynn Park - Ray Rd Entrance,"7921 Ray Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/lake-lynn-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,NA,NA,35.88989466,-78.69725594
Lake Wheeler Park,"6404 Lake Wheeler Rd, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/lake-wheeler-park,Yes,NA,NA,NA,Yes,NA,NA,NA,Yes,NA,35.69482142,-78.69341224
LeVelle Moton Park,"920 E Lane St, Raleigh, NC",NA,No,https://raleighnc.gov/places/levelle-moton-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.78340891,-78.62712793
Laurel Hills Park,"3808 Edwards Mill Rd, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/laurel-hills-park,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.83081559,-78.70037993
Library Park,"116 South Aiken Street, Fuquay-Vari, NC",NA,No,http://www.fuquay-vari.org/departments-and-services/parks-recreation-and-cultural-resources/parks/library-park.html,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.5840291,-78.79708831
Lion's Park,"815 Tanglewood Drive, Cary, NC",NA,Yes,http://www.towfcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Lions_Park.htm,Yes,NA,NA,NA,NA,Yes,NA,NA,NA,NA,35.7754089,-78.76867126
Lions Park,"516 Dennis Ave, Raleigh, NC",NA,No,https://raleighnc.gov/places/lions-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.79845865,-78.61579212
Lockwood Park,"1000 Crabtree Blvd, Raleigh, NC",NA,No,https://raleighnc.gov/places/lockwood-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7923313,-78.59646457
Longstreet Park,"7334 Stuart Dr, Raleigh, NC",NA,No,https://raleighnc.gov/places/longstreet-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.87578324,-78.65119016
Marla Dorrel Park,"111 Thurston Drive, Cary, NC",NA,Yes,http://www.kidstogethercary.org/,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.74547973,-78.76351329
Marsh Creek Park,"3016 New Hope Rd, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/marsh-creek-park,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.82263592,-78.5691216
Mary Belle Pate Park,"2640 Sierra Drive, Raleigh, NC",NA,No,https://raleighnc.gov/places/mary-belle-pate-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7521612,-78.67865968
Method Community Park,"514 Method Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/method-community-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.79310195,-78.69374403
Millbrook Exchange Park,"1815 Spring Forest Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/millbrook-exchange-park,Yes,NA,NA,Yes,NA,Yes,NA,Yes,Yes,NA,35.86660849,-78.60812633
Mills Park,"425 Mills Park Drive, Cary, NC",NA,Yes,http://www.towfcary.org/recreation-enjoyment/parks-greenways-environment/parks/mills-school-park,Yes,NA,NA,NA,NA,Yes,NA,NA,NA,NA,35.81273522,-78.90266086
Morrisville Community Park,"1520 Morrisville Parkway, Morrisville NC",NA,Yes,http://www.towfmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/morrisville-community-park,Yes,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,35.81200273,-78.84487305
rth Hills Park,"100 Chowan Cir, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/rth-hills-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.84029132,-78.6558581
Oakwood Commons Park,"535 N East St, Raleigh, NC",NA,No,https://raleighnc.gov/places/oakwood-commons-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.78742491,-78.63193902
Optimist Park,"5900 Whittier Dr, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/optimist-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,NA,NA,35.86255617,-78.64358808
Peach Road Park,"911 Ileagnes Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/peach-road-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.74406072,-78.65419072
Plummer Park,"965 Jones Wynd, Wake Forest, NC",NA,No,http://www.wakeforestnc.gov/plummer-park.aspx,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.96963163,-78.54829762
Pollock Place Park,"3301 Pollock Pl, Raleigh, NC",NA,No,https://raleighnc.gov/places/pollock-place-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.79515328,-78.6794381
Powell Drive Park,"740 Powell Dr, Raleigh, NC",NA,No,https://raleighnc.gov/places/powell-drive-park,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.78094853,-78.71289096
Pullen Park,"410 Park Ave, Raleigh, NC",NA,Yes,https://raleighnc.gov/places/pullen-park,Yes,NA,NA,Yes,NA,NA,NA,NA,Yes,NA,35.78605983,-78.65292499
Quarry Street Park,"731 Quarry St, Raleigh, NC",NA,No,https://raleighnc.gov/places/quarry-street-park,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.76909989,-78.62339621
Roake Park,"1500 Cherokee Dr, Raleigh, NC",NA,No,https://raleighnc.gov/places/roake-park,Yes,NA,NA,NA,Yes,NA,NA,NA,Yes,NA,35.80055232,-78.64017902
Roberts Park,"1300 E Martin St, Raleigh, NC",NA,No,https://raleighnc.gov/places/roberts-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.77617532,-78.61948373
Rolesville Main Street Park,"200 South Main St, Rolesville, NC",NA,No,http://rolesvillenc.gov/town-departments/parks-recreation/parks-facilities/,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.92135057,-78.46022042
Rose Street Park,"110 Rose Street, Cary, NC",NA,No,http://www.towfcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Rose_Street_Park.htm,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.77319429,-78.78429691
Salem Pond Park,"6112 Old Jenks Rd, Apex, NC",NA,No,https://www.apexnc.org/1251/Salem-Pond-Park,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,NA,35.75369335,-78.8494419
Sanderford Road Park,"2623 Sanderford Rd, Raleigh, NC",NA,No,https://raleighnc.gov/places/sanderford-road-park,Yes,NA,NA,Yes,NA,Yes,NA,NA,Yes,NA,35.74344708,-78.6139055
